"시군구별","적용인구별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"영동군","피부양자수","시군구별 적용인구 현황","명","21679","21404","21250","20731","19991","18877","17798","16184",
"영동군","가입자수","시군구별 적용인구 현황","명","16235","15988","15811","15456","15485","15445","15503","16240",
"영동군","세대수","시군구별 적용인구 현황","세대","8775","8795","9004","9140","9391","9554","9819","10450",
"증평군","건강보험적용인구","시군구별 적용인구 현황","명","36137","36672","37159","36659","36885","36391","36108","36943",
"증평군","사업장수","시군구별 적용인구 현황","개","767","820","903","985","1015","1052","1117","1081",
"증평군","총가입자수","시군구별 적용인구 현황","명","26195","26551","27000","26530","26608","26308","25910","26240",
"증평군","가입자수","시군구별 적용인구 현황","명","11470","11916","12457","12740","13151","13500","13587","14412",
"증평군","피부양자수","시군구별 적용인구 현황","명","14725","14635","14543","13790","13457","12808","12323","11828",
"증평군","가입자수","시군구별 적용인구 현황","명","9942","10121","10159","10129","10277","10083","10198","10703",
"증평군","세대수","시군구별 적용인구 현황","세대","5496","5645","5754","5885","6108","6150","6354","6887",
"진천군","건강보험적용인구","시군구별 적용인구 현황","명","70178","72653","77045","81991","86039","88759","90380","92250",
"진천군","사업장수","시군구별 적용인구 현황","개","2396","2577","2780","2990","3172","3335","3538","3692",
"진천군","총가입자수","시군구별 적용인구 현황","명","51214","53361","57447","61286","63940","66064","66617","67534",
"진천군","가입자수","시군구별 적용인구 현황","명","24069","25727","28706","31711","33762","35747","36888","39050",
"진천군","피부양자수","시군구별 적용인구 현황","명","27145","27634","28741","29575","30178","30317","29729","28484",
"진천군","가입자수","시군구별 적용인구 현황","명","18964","19292","19598","20705","22099","22695","23763","24716",
"진천군","세대수","시군구별 적용인구 현황","세대","10391","10694","11186","11958","13484","14185","14977","15889",
"괴산군","건강보험적용인구","시군구별 적용인구 현황","명","36904","37526","37781","38072","38261","38478","37459","36625",
"괴산군","사업장수","시군구별 적용인구 현황","개","727","815","876","942","1106","1161","1199","1297",
"괴산군","총가입자수","시군구별 적용인구 현황","명","24091","24539","24959","25067","25450","25371","24378","22966",
"괴산군","가입자수","시군구별 적용인구 현황","명","8045","8536","8778","9408","9923","10307","10213","10174",
"괴산군","피부양자수","시군구별 적용인구 현황","명","16046","16003","16181","15659","15527","15064","14165","12792",
"괴산군","가입자수","시군구별 적용인구 현황","명","12813","12987","12822","13005","12811","13107","13081","13659",
"괴산군","세대수","시군구별 적용인구 현황","세대","7277","7494","7426","7841","7974","8425","8549","8971",
"음성군","건강보험적용인구","시군구별 적용인구 현황","명","98409","100654","101126","100137","101224","98922","98091","99387",
"음성군","사업장수","시군구별 적용인구 현황","개","3558","3913","4251","4621","4828","5164","5416","5591",
"음성군","총가입자수","시군구별 적용인구 현황","명","69591","72083","72843","72054","71853","69621","68826","68744",
"음성군","가입자수","시군구별 적용인구 현황","명","33572","35421","36707","37734","38884","38296","38775","40514",
"음성군","피부양자수","시군구별 적용인구 현황","명","36019","36662","36136","34320","32969","31325","30051","28230",
"음성군","가입자수","시군구별 적용인구 현황","명","28818","28571","28283","28083","29371","29301","29265","30643",
"음성군","세대수","시군구별 적용인구 현황","세대","15895","16044","16277","16607","18197","18599","18842","20021",
"단양군","건강보험적용인구","시군구별 적용인구 현황","명","29069","28972","28844","28847","28444","27829","27262","26898",
"단양군","사업장수","시군구별 적용인구 현황","개","698","724","770","820","876","929","979","986",
"단양군","총가입자수","시군구별 적용인구 현황","명","19123","19343","19273","19107","18857","18320","17745","17041",
"단양군","가입자수","시군구별 적용인구 현황","명","6840","7184","7426","7569","7794","7648","7553","7789",
"단양군","피부양자수","시군구별 적용인구 현황","명","12283","12159","11847","11538","11063","10672","10192","9252",
"단양군","가입자수","시군구별 적용인구 현황","명","9946","9629","9571","9740","9587","9509","9517","9857",
"단양군","세대수","시군구별 적용인구 현황","세대","5778","5748","5770","6018","6074","6196","6277","6608",
"충청남도","건강보험적용인구","시군구별 적용인구 현황","명","2050679","2076432","2103767","2117611","2135182","2133043","2143558","2157366",
"충청남도","사업장수","시군구별 적용인구 현황","개","49323","101926","57429","61376","64710","67886","71580","73668",
"충청남도","총가입자수","시군구별 적용인구 현황","명","1452767","1478905","1505853","1519246","1528710","1527641","1526277","1511412",
"충청남도","가입자수","시군구별 적용인구 현황","명","601599","628145","656906","685865","711320","731732","751505","777740",
"충청남도","피부양자수","시군구별 적용인구 현황","명","851168","850760","848947","833381","817390","795909","774772","733672",
"충청남도","가입자수","시군구별 적용인구 현황","명","597912","597527","597914","598365","606472","605402","617281","645954",
"충청남도","세대수","시군구별 적용인구 현황","세대","322473","326743","333394","343587","361809","369818","385779","411180",
"천안시 동남구","건강보험적용인구","시군구별 적용인구 현황","명","262558","257641","254862","257884","261485","260172","259173","260550",
"천안시 동남구","사업장수","시군구별 적용인구 현황","개","6721","7216","7894","8389","8866","9202","9627","9826",
"천안시 동남구","총가입자수","시군구별 적용인구 현황","명","188225","184694","183310","185501","187577","186622","185337","183055",
"천안시 동남구","가입자수","시군구별 적용인구 현황","명","84722","84559","86476","90524","93554","95269","97186","99828",
"천안시 동남구","피부양자수","시군구별 적용인구 현황","명","103503","100135","96834","94977","94023","91353","88151","83227",
"천안시 동남구","가입자수","시군구별 적용인구 현황","명","74333","72947","71552","72383","73908","73550","73836","77495",
"천안시 동남구","세대수","시군구별 적용인구 현황","세대","40158","39896","39855","41534","44023","44661","45862","48867",
"천안시 서북구","건강보험적용인구","시군구별 적용인구 현황","명","343222","361949","379699","392211","398890","406991","411439","412118",
"천안시 서북구","사업장수","시군구별 적용인구 현황","개","9143","9981","10834","11660","12207","12996","13665","13866",
"천안시 서북구","총가입자수","시군구별 적용인구 현황","명","260924","276830","291549","301926","306770","312597","314630","309958",
"천안시 서북구","가입자수","시군구별 적용인구 현황","명","121326","132648","143337","152190","158145","165367","170494","173590",
"천안시 서북구","피부양자수","시군구별 적용인구 현황","명","139598","144182","148212","149736","148625","147230","144136","136368",
"천안시 서북구","가입자수","시군구별 적용인구 현황","명","82298","85119","88150","90285","92120","94394","96809","102160",
